STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,TRANSFORMATION,Transformation,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,P_ADJ_ALL_G,Adjustment for pollution abatement,PC,Percentage change,2013,,-0.240845263,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,P_ADJ_ALL_G,Adjustment for pollution abatement,PC,Percentage change,2014,,-0.912869036,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,P_ADJ_ALL_G,Adjustment for pollution abatement,PC,Percentage change,2015,,-0.548466563,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,P_ADJ_ALL_G,Adjustment for pollution abatement,PC,Percentage change,2016,,-0.27417025,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,P_ADJ_ALL_G,Adjustment for pollution abatement,PC,Percentage change,2017,,-0.307850689,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,P_ADJ_ALL_G,Adjustment for pollution abatement,PC,Percentage change,2018,,-0.458151788,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2000,,0.119076401,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2001,,-0.104886018,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2002,,0.136153609,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2003,,-0.478521496,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2004,,-0.015061272,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2005,,0.055576358,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2006,,0.160831645,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2007,,-0.796551406,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2008,,0.45206666,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2009,,0.841154516,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2010,,-1.068184853,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2011,,0.0359204,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2012,,0.221728683,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2013,,-0.403300047,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2014,,0.158065543,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2015,,0.675990999,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2016,,-0.362932652,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2017,,-0.266580284,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2018,,0.199168593,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2000,,0.09362869,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2001,,-0.269202769,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2002,,-0.115762584,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2003,,-0.323342323,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2004,,0.1533214,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2005,,0.553071022,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2006,,-0.528886735,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2007,,0.069644384,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2008,,0.379756063,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2009,,0.128008232,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2010,,-0.388359487,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2011,,0.360337853,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2012,,0.28562519,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2013,,-0.031702224,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2014,,0.238794401,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2015,,0.189342022,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2016,,-0.203697667,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2017,,0.164967984,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2018,,-0.072968982,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2000,,0.057787299,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2001,,-0.061250556,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2002,,0.03985155,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2003,,-0.056639176,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2004,,-0.019299457,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2005,,-0.03426652,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2006,,0.11188969,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2007,,0.111923195,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2008,,0.070853382,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2009,,0.216533586,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2010,,-0.093779117,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2011,,0.329341322,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2012,,-0.01260142,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2013,,-0.01474777,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2014,,0.445635498,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2015,,-0.065510333,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2016,,-0.024028596,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2017,,-0.06071179,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FRA,France,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2018,,0.194289356,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2000,,-0.025251593,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2001,,-0.104806811,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2002,,0.104189873,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2003,,-0.007414308,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2004,,0.088696495,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2005,,0.1314428,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2006,,-0.075588875,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2007,,0.175073653,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2008,,-0.021822562,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2009,,0.4573479,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2010,,-0.280666769,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2011,,0.176629454,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2012,,-0.061576534,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2013,,-0.100642972,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2014,,0.268050104,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2015,,-0.036627296,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2016,,-0.041578438,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2017,,0.189399347,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,DEU,Germany,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2018,,0.189216658,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2000,,-0.047816753,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2001,,-0.000948005,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2002,,-0.086395554,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2003,,-0.20341745,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2004,,-0.061930109,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2005,,-0.007604884,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2006,,0.059703197,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2007,,0.070146643,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2008,,0.133078843,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2009,,0.7133919,,,,0,Units,_Z,Not applicable,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,ITA,Italy,A,Annual,P_ADJ_CO2_G,Adjustment for CO2 abatement,PC,Percentage change,2010,,-0.132737353,,,,0,Units,_Z,Not applicable,2,Two
